ID,ESG_class,final_normalized_score_env,final_normalized_score_social,final_normalized_score_governance,MORE_score_2022,MORE_score_2021,MORE_score_2020,total_assets_2022,total_assets_2021,total_assets_2020,current_assets_2022,current_assets_2021,current_assets_2020,shareholders_funds_2022,shareholders_funds_2021,shareholders_funds_2020,current _liabilities_2022,current _liabilities_2021,current _liabilities_2020,turnover_2022,turnover_2021,EBIT_2022,EBIT_2021,EBIT_2020,net_income_2022,net_income_2021,net_income_2020,EBITDA_2022,EBITDA_2021,EBITDA_2020,sectors_Financials,sectors_Health.Util,sectors_Manufacturing,sectors_Tech.Com,regions_Center,regions_Islands,regions_Northeast,regions_Northwest,regions_South
1162,S3,0.928571429,0.642857143,0.5,4,4,6,144948.33794392523,27838.015,25601.674,82661.31893613708,10064.677,7091.906,54930.01125700934,6252.525,5663.709,58482.62091900312,11547.559,7447.79,135104.59587383177,23517.598,10401.377903426792,927.267,-148.369,6873.286386292835,553.403,-336.715,16713.743878548896,3394.697,-134.119,False,False,True,False,False,False,False,True,False
1649,S3,0.928571429,0.642857143,0.5,5,5,4,324622.1809837838,14190.824,5328.183,136080.51671351353,13758.515,5249.298,99533.6884918919,652.298,397.887,119434.61881621621,4387.933,4225.735,339074.7970702703,14964.773,15183.700118918918,840.308,862.986,11959.991627027026,254.415,389.537,33457.57769318182,879.548,875.1,False,True,False,False,False,False,False,False,True
1168,S4,0.785714286,0.5,0.5,2,3,4,124967.0,113835.0,108852.0,87926.0,77498.0,72930.0,42880.0,25561.0,18820.0,47039.0,53963.0,60462.0,213017.0,148399.0,23832.0,14187.0,5294.0,20875.0,13180.0,3642.0,29578.0,19373.0,8089.0,False,True,False,False,False,False,False,True,False
111,S4,0.785714286,0.5,0.5,5,4,4,32223.915,22358.405,23562.739,20374.251,11280.47,15040.482,5399.957,5075.602,4498.375,18108.705,9501.071,10364.022,22217.534,22713.835,1396.673,1092.762,794.406,524.955,569.69,394.805,2769.338,1917.981,1353.778,False,False,True,False,True,False,False,False,False
1701,S4,0.785714286,0.5,0.5,2,2,1,86042.891,76078.072,73635.641,66756.279,55809.289,53912.846,33765.949,28777.94,38190.318,39890.579,32025.617,22829.149,109135.49,94270.315,15152.512,13825.649,12882.318,11324.788,10587.622,10065.315,17249.973,15671.702,14274.017,False,False,True,False,False,False,True,False,False
1633,S5,0.5,0.214285714,0.5,1,2,3,9564.068,739.749,326.242,9305.917,630.706,213.119,2848.307,414.462,78.407,6646.202,241.245,175.725,9894.063,2084.942,3416.993,562.619,70.416,2433.846,336.054,42.704,3457.706,593.689,98.494,True,False,False,False,False,False,False,False,True
571,S3,0.928571429,0.5,0.5,5,5,4,2977.051,2153.85,1370.235,2268.18,1646.302,930.252,249.235,190.897,168.355,2502.314,1811.251,1042.679,5364.429,3301.855,164.845,66.54,96.725,58.337,16.689,49.485,258.531,142.78,138.765,False,True,False,False,False,False,False,False,True
833,S4,0.928571429,0.214285714,0.5,4,4,4,33515.918,30977.053,27807.25,25764.667,24550.67,22228.362,6983.63,7486.295,6505.279,20471.854,17151.317,11768.351,75076.627,53092.983,2089.518,4062.186,3656.805,644.815,2432.665,2265.357,2888.082,4829.419,4542.002,True,False,False,False,True,False,False,False,False
1382,S4,0.785714286,0.5,0.5,3,4,4,35617.192,27320.75,29113.35,13271.115,4328.932,5073.681,20658.99,12579.195,11048.362,7362.067,5775.081,6226.492,15298.707,10796.466,178.828,317.562,1493.412,4576.23,2126.966,1588.087,1733.039,1257.371,2019.563,False,False,True,False,False,False,False,True,False
268,S5,0.214285714,0.214285714,0.5,4,4,4,84725.27000546448,2272.625,1111.526,49114.43432513661,2127.591,973.844,30380.33081693989,415.409,301.782,36294.25451639345,1515.865,628.247,128322.42044808745,4997.679,5509.93537978142,137.905,18.07,4401.0814043715845,113.627,9.525,9368.34388150289,157.598,37.801,False,False,False,False,False,True,False,False,False
65,S4,0.785714286,0.5,0.5,3,3,5,83927.724,76441.91,67397.572,82157.907,74668.782,66092.432,10785.307,8583.388,4106.058,46189.326,40773.517,30574.007,45750.163,40629.599,7959.965,6634.762,1821.48,5399.448,4477.331,1044.182,8492.611,7015.761,2086.171,False,False,True,False,False,False,False,False,True
666,S4,0.785714286,0.5,0.5,4,4,3,42175.289,44630.033,37519.434,41284.072,43792.593,36867.029,7735.302,6208.251,4631.032,26395.094,28697.865,24281.571,105489.077,114417.382,3313.478,3912.305,3107.701,2550.489,2828.939,2394.83,3513.35,4101.794,3282.003,False,False,False,False,False,False,False,False,True
1088,S4,0.785714286,0.642857143,0.5,3,3,3,7254.031,6584.567,6042.459,5646.04,4924.909,4380.831,2864.708,2599.395,2471.533,3006.991,2375.994,2483.012,7485.848,6536.856,298.347,152.802,285.47,265.312,127.864,263.943,407.274,285.436,408.436,False,False,True,False,True,False,False,False,False
629,S4,0.785714286,0.5,0.5,5,5,5,144948.33794392523,49050.909,45889.27,82661.31893613708,21751.294,19255.914,54930.01125700934,9725.012,9567.123,58482.62091900312,26462.476,21908.278,135104.59587383177,31997.773,10401.377903426792,1125.91,625.211,6873.286386292835,119.7,22.956,16713.743878548896,11664.737347708895,8005.4397489655175,False,False,True,False,False,False,False,False,True
284,S4,0.928571429,0.214285714,0.5,4,4,4,36025.332,15851.981,6953.297,35198.674,15200.268,6330.378,6596.484,2146.454,871.972,26919.875,10466.497,4562.435,45215.703,21432.079,7391.721,1854.949,945.088,4449.4,1274.482,643.583,7551.477,1980.265,1030.44,True,False,False,False,False,True,False,False,False
1039,S4,0.785714286,0.642857143,0.5,2,3,4,41358.811,41734.578,43742.912,10639.896,10458.62,11233.42,22070.593,17871.476,17326.053,10975.875,12479.055,13097.077,33195.001,30064.051,1926.274,2097.348,554.567,5418.78,1508.422,2554.915,6384.28,6445.717,4704.378,False,False,False,False,False,False,True,False,False
402,S5,0.357142857,0.5,0.5,3,4,4,16123.231,13257.092,13508.577,15244.442,12274.453,12454.771,2082.793,1071.12,1011.572,9669.098,8034.288,8507.459,46931.716,36483.419,2031.044,711.362,604.69,1411.671,459.548,400.936,2227.095,904.809,827.63,False,True,False,False,False,False,True,False,False
576,S4,0.785714286,0.642857143,0.5,5,6,5,5866.406,5649.052,3872.276,4331.019,4363.072,3163.175,348.315,334.55,321.525,4466.872,4360.732,2991.464,7061.661,5579.5,171.849,135.868,113.445,13.765,13.027,20.48,305.38,250.519,203.921,False,False,False,False,False,False,False,False,True
1787,S3,0.928571429,0.5,0.5,2,2,4,20882.447,21995.568,17750.007,19244.993,20265.708,16377.588,6380.527,5607.967,3774.471,11002.508,12485.538,9624.653,29142.583,27520.944,3786.412,3429.296,1860.352,2757.56,2473.496,1321.317,3928.618,3629.464,2069.91,True,False,False,False,False,False,True,False,False
1224,S4,0.785714286,0.214285714,0.5,5,5,5,308932.526,273421.361,298431.235,166149.106,150034.645,181908.622,47014.001,45516.312,39496.217,135905.665,129050.539,140512.369,251404.517,239734.25,9505.906,7663.922,5204.8,1988.111,2327.12,311.086,21423.07,20202.594,12332.586,False,False,True,False,False,False,False,True,False
932,S4,0.785714286,0.5,0.5,1,1,1,84725.27000546448,27081.675,19890.853,49114.43432513661,21636.72,14041.427,30380.33081693989,15548.073,11756.085,36294.25451639345,8083.337,4279.006,128322.42044808745,29535.025,5509.93537978142,5533.329,2761.795,4401.0814043715845,4006.986,2240.567,9368.34388150289,5960.17,2941.185,False,False,False,False,False,False,False,True,False
1476,S3,0.928571429,0.5,0.5,2,3,3,53204.448,45356.359,33322.05,34760.87,34139.729,24528.928,28743.05,19397.695,12051.919,8928.399,7716.769,8023.591,11807.493,13648.076,3202.379,2018.216,1455.619,12115.204,12291.809,10921.159,3604.907,2222.314,1533.508,False,True,False,False,False,False,False,True,False
658,S4,0.785714286,0.214285714,0.5,5,4,4,9613.198,5163.291,3068.701,6369.137,4277.367,2321.731,440.299,493.54,321.684,4212.213,4152.381,1890.401,8214.456,6233.967,376.459,337.315,298.956,142.636,171.857,188.774,447.534,397.779,353.799,False,True,False,False,False,False,False,False,True
575,S4,0.785714286,0.642857143,0.5,4,4,3,2215.481,1512.911,871.341,2148.886,1500.965,859.248,447.938,359.191,273.584,1647.966,931.662,280.565,7474.073,3911.748,157.394,115.323,129.648,88.749,85.608,81.429,166.31,118.608,131.196,False,False,False,False,False,False,False,False,True
1712,S4,0.785714286,0.642857143,0.5,3,3,3,41436.434,43042.179,39512.082,30062.691,30617.511,28656.767,12548.074,11550.054,11026.595,24516.491,27249.465,24580.973,65218.815,56915.815,2545.612,2706.804,2417.891,1909.934,1998.279,1928.721,4408.703,4481.632,3814.136,False,False,True,False,False,False,True,False,False
35,S4,0.928571429,0.214285714,0.5,3,3,2,18860.058,19008.037,23310.533,13634.311,14108.03,18483.502,9061.321,8393.571,7414.438,6804.657,6606.849,11288.603,29121.298,32092.339,1195.299,1057.002,2630.9,917.747,979.132,2079.168,1769.787,1575.349,3216.796,False,False,True,False,False,False,False,False,True
1509,S4,0.785714286,0.5,0.5,3,4,4,18240.805,15276.686,12020.121,17369.328,13318.364,9876.938,3629.41,3882.3,3308.848,12491.471,9221.631,7300.861,25875.849,18997.658,1446.683,897.09,278.336,877.942,573.451,130.176,1945.7,1218.507,608.607,False,False,False,False,False,False,False,True,False
1641,S5,0.5,0.214285714,0.5,5,4,4,4439.808,4040.485,3603.307,3305.482,2992.757,2569.388,406.551,397.735,394.423,2461.122,2602.414,1667.941,6431.758,5347.403,48.535,92.113,39.402,8.818,28.445,6.008,33457.57769318182,27967.98758447489,21501.414520547947,False,True,False,False,False,False,False,False,True
674,S4,0.928571429,0.214285714,0.5,4,5,6,26623.773,23727.762,21093.419,20980.292,18008.865,15291.294,2213.049,1685.202,1335.188,15713.105,12987.415,7554.565,71244.749,50438.195,1545.473,771.576,422.205,927.847,350.015,-30.701,1818.428,1008.701,623.592,True,False,False,False,False,False,False,False,True
570,S4,0.928571429,0.214285714,0.5,3,2,3,17287.567,14830.782,14096.299,5830.757,5842.888,4885.888,7154.321,6338.479,6527.787,5556.827,5913.908,4796.314,12988.466,11802.971,1638.335,1031.711,1168.251,1102.175,885.015,1014.307,4854.324,3523.006,2174.086,False,True,False,False,False,False,False,False,True
37,S4,0.785714286,0.642857143,0.5,4,4,3,35132.355,30978.341,27430.153,18975.834,14771.127,12026.698,13117.788,12314.738,12458.067,18103.443,13402.697,11024.446,44400.258,27542.872,589.123,36.823,1019.259,797.177,133.561,628.07,1632.965,58.105,1905.256,False,False,True,False,False,False,False,False,True
1756,S4,0.785714286,0.357142857,0.5,2,2,2,144948.33794392523,24058.911,19088.247,82661.31893613708,15958.244,12257.503,54930.01125700934,7509.871,4923.779,58482.62091900312,13231.9,11184.251,135104.59587383177,16377.615,10401.377903426792,2442.786,3128.438,6873.286386292835,2586.099,2431.466,16713.743878548896,2945.539,3550.87,False,False,True,False,False,False,True,False,False
1101,S5,0.214285714,0.642857143,0.5,4,5,4,140767.72,126838.176,114383.756,95955.164,82990.775,73295.695,45121.063,41255.91,42554.335,84691.299,72831.074,59321.771,104324.754,67542.738,8649.959,1088.242,2751.217,5765.153,301.573,1824.937,10637.86,1957.29,3553.791,False,False,True,False,True,False,False,False,False
956,S5,0.214285714,0.642857143,0.5,3,3,4,144948.33794392523,901335.717,815761.683,82661.31893613708,481357.74,396949.269,54930.01125700934,426649.904,360698.204,58482.62091900312,321771.061,281330.086,135104.59587383177,889500.18,10401.377903426792,104969.513,35124.66,6873.286386292835,70765.294,13620.911,16713.743878548896,136620.92,65992.8,False,False,True,False,False,False,True,False,False
645,S4,0.785714286,0.5,0.5,4,5,6,6560.937,5768.015,4909.118,5588.51,4423.45,3488.312,1129.287,806.604,860.55,2300.018,1433.378,1887.592,5602.784,3715.41,436.88,43.315,-209.641,352.683,6.058,-324.463,803.719,148.879,8005.4397489655175,False,False,True,False,False,False,False,False,True
695,S4,0.785714286,0.357142857,0.5,3,3,3,35328.675,29814.214,20355.137,34735.712,29379.586,19899.667,15085.881,11624.272,8404.213,13247.194,16168.684,9055.824,34680.064,27269.762,7181.759,4099.568,2813.844,5071.607,4025.054,2401.132,7399.862,4284.388,2953.473,False,False,False,False,False,False,False,False,True
18,S4,0.642857143,0.5,0.5,5,5,4,84725.27000546448,9017.235,6778.243,49114.43432513661,3105.74,4105.265,30380.33081693989,1067.98,862.188,36294.25451639345,4672.623,2714.762,128322.42044808745,7915.063,5509.93537978142,349.012,393.965,4401.0814043715845,205.793,293.826,9368.34388150289,521.436,686.349,False,False,False,False,False,False,False,False,True
634,S4,0.785714286,0.357142857,0.5,5,5,4,17970.323,16983.84,15323.958,9565.054,8577.899,7114.734,2846.537,2457.848,2430.695,9845.383,8160.302,7010.791,27639.909,22670.095,635.72,214.653,808.308,388.689,26.154,512.332,1086.402,564.719,991.358,False,False,True,False,False,False,False,False,True
639,S4,0.785714286,0.357142857,0.5,4,4,3,41825.82,35385.378,32807.626,26560.193,22720.196,19931.315,20050.696,19513.412,19186.818,9814.976,7325.491,6737.229,21148.563,15475.203,543.03,-272.581,702.965,537.281,151.428,67.205,1582.607,630.862,2120.943,False,False,True,False,False,False,False,False,True
1837,S5,0.357142857,0.5,0.5,3,4,4,2189.887,2160.783,447.017,2017.753,2006.606,244.336,193.712,112.312,66.397,1981.955,2034.391,350.438,3156.055,652.436,116.962,9.022,18.542,81.4,45.915,1.623,205.01,64.325,71.612,False,False,True,False,False,False,False,False,True
67,S4,0.928571429,0.357142857,0.5,2,2,1,35011.635,35401.711,23148.183,34698.653,35280.775,20486.064,21873.245,17238.623,15767.812,10083.843,13479.421,6521.218,129644.338,130127.909,6520.797,6735.507,8416.238,4475.72,4760.013,5946.347,6791.93,6936.014,8845.697,False,False,False,False,False,False,False,False,True
640,S4,0.785714286,0.357142857,0.5,4,4,2,44127.228,23177.319,14811.847,31200.593,12369.543,8246.342,12414.818,8453.878,6077.802,25256.125,8505.697,4516.849,35764.289,13918.836,2839.189,1712.211,1612.25,3960.94,2061.737,2293.342,3693.01,2119.568,1799.479,False,False,True,False,False,False,False,False,True
758,S4,0.5,0.642857143,0.5,5,5,5,6366.197,5094.718,4141.141,2720.385,2419.526,1908.137,404.02,361.931,322.621,3992.892,3485.515,3151.396,5283.547,3911.293,174.283,131.115,118.419,42.089,39.308,42.875,519.128,388.106,327.562,False,True,False,False,True,False,False,False,False
630,S4,0.785714286,0.357142857,0.5,4,3,3,50492.163,36807.637,35790.023,35794.049,26779.395,22085.331,17090.01,16080.465,20606.513,30796.368,20264.005,14502.769,41789.583,31530.024,4509.393,2388.869,2298.348,3009.543,1704.453,1628.626,5382.438,3171.556,3192.535,False,False,True,False,False,False,False,False,True
1642,S4,0.5,0.642857143,0.5,5,5,6,324622.1809837838,3279.242,2559.418,136080.51671351353,2198.702,1660.947,99533.6884918919,53.85,49.192,119434.61881621621,2484.535,2096.418,339074.7970702703,5223.179,15183.700118918918,38.639,21.517,11959.991627027026,4.658,1.051,33457.57769318182,258.643,67.302,False,True,False,False,False,False,False,False,True
979,S4,0.785714286,0.642857143,0.5,4,4,4,85630.489,82754.77,87230.924,40888.963,39738.747,46804.962,25953.289,24501.534,24181.881,36176.02,29536.439,34132.034,118103.303,80216.003,1178.932,484.399,2352.617,663.929,256.626,1830.872,6103.004,4746.801,5641.765,False,False,True,False,False,False,True,False,False
163,S4,0.785714286,0.642857143,0.5,2,2,2,240934.537,230176.432,223081.536,44188.323,45995.669,54077.217,159452.928,155645.488,152907.596,36477.659,33625.809,33382.902,100656.788,94189.805,18573.136,18293.05,24098.867,10741.225,9959.15,13595.238,26849.873,26901.534,25769.682,False,False,False,False,True,False,False,False,False
1292,S4,0.785714286,0.357142857,0.5,1,1,3,57596.196,39312.697,32400.931,34063.745,29081.727,22322.777,24904.647,15814.528,10943.348,23927.386,16537.057,9852.572,59870.081,50590.406,12166.442,9131.613,2400.004,9034.947,6951.498,2168.576,14353.861,11051.503,4099.005,False,False,True,False,False,False,False,True,False
611,S4,0.785714286,0.357142857,0.5,3,4,3,80535.362,55399.152,61179.304,72839.497,47040.92,50858.093,23491.07,19309.483,28777.876,52092.458,29262.971,25209.888,69617.829,41774.585,8569.577,3381.98,5525.341,5681.587,2320.531,3831.904,10920.608,5507.587,7070.564,False,False,True,False,False,False,False,False,True
51,S4,0.642857143,0.642857143,0.5,6,6,7,3130.448,2495.976,2825.94,2143.487,1708.333,2018.264,-60.747,-90.271,-92.214,2496.489,1865.707,2094.77,8507.138,8628.405,124.222,81.086,-150.744,29.524,1.942,-236.429,203.228,159.276,-77.724,False,False,False,False,False,False,False,False,True
1612,S5,0.357142857,0.5,0.5,3,3,3,128902.346,124698.345,122627.639,44341.411,39590.654,36515.749,92865.905,87598.513,88018.172,26291.615,24442.796,20430.971,57331.915,39107.432,7826.114,1151.36,2059.245,5085.716,1130.339,1191.777,13283.605,6351.701,5050.047,False,False,True,False,False,False,False,False,True
461,S4,0.785714286,0.642857143,0.5,5,5,4,9486.929,10038.427,5353.261,5322.291,6749.039,2788.576,1138.367,960.209,1044.822,3984.742,3561.836,1935.306,4527.168,1372.78,481.36,412.799,348.639,178.156,115.391,175.057,867.047,701.087,512.346,False,False,False,False,False,False,False,False,True
627,S4,0.785714286,0.357142857,0.5,4,3,3,26073.722,14462.323,11492.947,15123.63,8808.247,7804.43,5761.967,4328.723,3294.254,13711.01,6854.35,6170.612,32687.824,23964.703,2286.043,1619.136,1280.43,1433.246,1034.469,730.117,3020.042,2251.619,1625.949,False,False,True,False,False,False,False,False,True
115,S4,0.785714286,0.642857143,0.5,0,0,0,9993.13,9037.256,8451.309,7720.127,6711.232,6133.24,6745.978,5758.164,4747.961,2463.646,2453.953,2395.361,12659.312,10902.929,2736.535,2540.344,2676.538,1837.814,1739.592,1875.623,2851.911,2639.883,2768.857,False,False,True,False,True,False,False,False,False
807,S4,0.785714286,0.642857143,0.5,3,2,3,11009.122,7111.342,3189.068,10461.806,6670.347,2994.352,3833.227,2519.347,1834.27,5885.653,3790.196,1274.369,20304.56,10597.303,1911.964,967.077,31.127,1313.88,735.077,3.956,2098.827,1104.757,101.07,False,False,True,False,True,False,False,False,False
1515,S4,0.785714286,0.357142857,0.5,5,4,4,16129.204,11819.969,6456.105,10134.913,8846.384,4216.606,2124.746,1775.378,1404.031,5271.819,3097.6,5035.438,11936.863,10195.469,793.755,992.568,417.659,349.368,371.346,250.412,3435.366,2446.069,1221.426,False,False,False,False,False,False,False,True,False
957,S4,0.785714286,0.357142857,0.5,4,4,4,144948.33794392523,625151.467,621969.988,82661.31893613708,298059.018,290417.722,54930.01125700934,206946.284,207046.502,58482.62091900312,226269.445,228569.332,135104.59587383177,760096.206,10401.377903426792,7526.65,17863.982,6873.286386292835,1647.675,9279.875,16713.743878548896,46932.648,54497.927,False,False,True,False,False,False,True,False,False
693,S4,0.785714286,0.5,0.5,4,4,4,25523.1,23128.01,19562.031,23129.843,21245.664,17708.114,4976.825,4352.929,3687.331,17389.489,14863.204,11079.472,37808.79,37418.215,1416.039,1680.741,984.642,922.135,904.883,721.039,1835.842,1992.906,1266.354,False,False,False,False,False,False,False,False,True
1363,S4,0.785714286,0.357142857,0.5,4,4,4,144948.33794392523,26380.076,25310.156,82661.31893613708,13034.852,12127.207,54930.01125700934,11083.919,10892.839,58482.62091900312,10244.05,8697.033,135104.59587383177,16389.268,10401.377903426792,528.253,459.795,6873.286386292835,191.08,258.028,16713.743878548896,871.9,565.919,False,False,True,False,False,False,False,True,False
1362,S4,0.785714286,0.357142857,0.5,4,4,4,18373.345,18298.502,16651.656,7450.157,7839.136,7681.813,5545.435,5369.578,4717.839,6776.496,7280.693,6127.744,16403.769,17876.598,440.154,1054.059,1032.914,175.857,651.739,562.948,1200.203,1813.169,1665.292,False,False,True,False,False,False,False,True,False
1803,S4,0.785714286,0.357142857,0.5,2,1,3,23783.99,13390.205,8322.846,20967.076,11021.873,7084.565,7975.888,4967.884,2903.499,12431.702,5502.02,5017.016,30913.441,33697.744,4194.709,2935.765,673.375,3008.006,2064.382,427.231,4405.554,6254.808,758.98,False,False,False,False,False,False,True,False,False
1172,S3,0.928571429,0.642857143,0.5,1,1,2,125612.33834980988,3747.023,1919.246,63532.27164638783,3537.016,1698.949,44583.56873003802,1435.555,610.793,42759.767684410646,1670.386,783.666,109096.20115209126,4615.678,7082.679908745247,1243.93,630.429,5898.350980988593,969.762,430.197,12655.215423387095,1299.606,699.04,True,False,False,False,False,False,False,True,False
247,S5,0.357142857,0.5,0.5,3,3,3,144948.33794392523,277493.44,233108.028,82661.31893613708,191346.226,161233.442,54930.01125700934,115024.426,96379.968,58482.62091900312,103248.213,79769.091,135104.59587383177,250997.032,10401.377903426792,35143.393,31341.599,6873.286386292835,24207.744,16117.201,16713.743878548896,44257.97,41418.522,False,False,True,False,False,True,False,False,False
259,S5,0.357142857,0.5,0.5,4,4,5,144948.33794392523,25426.378,24846.856,82661.31893613708,12377.826,11530.082,54930.01125700934,7042.508,6735.737,58482.62091900312,11391.222,13355.192,135104.59587383177,16977.598,10401.377903426792,612.795,553.758,6873.286386292835,306.769,355.171,16713.743878548896,957.331,866.486,False,False,True,False,False,True,False,False,False
1283,S4,0.785714286,0.5,0.5,4,4,3,120803.864,110416.745,98680.458,80954.28,88636.344,82228.789,48443.63,49070.807,51417.06,48636.092,33692.802,41260.979,83393.867,65424.173,1364.194,116.857,854.97,872.823,653.748,1001.527,2488.739,1041.1,1739.815,False,False,True,False,False,False,False,True,False
557,S4,0.785714286,0.5,0.5,5,4,5,3862.803,4346.001,3700.196,1629.768,2282.198,2016.941,530.633,527.342,699.072,1519.436,1283.163,1172.574,7251.597,6729.474,133.878,111.762,54.331,2.982,8.273,6.874,9368.34388150289,6247.9972160194175,4333.141076335878,False,False,False,False,False,False,False,False,True
1615,S5,0.214285714,0.5,0.5,2,2,3,84725.27000546448,1378.96,937.267,49114.43432513661,1226.865,861.558,30380.33081693989,258.807,149.129,36294.25451639345,863.847,590.842,128322.42044808745,5995.343,5509.93537978142,163.48,43.948,4401.0814043715845,109.677,33.188,9368.34388150289,173.247,45.179,False,False,False,False,False,False,False,False,True
1754,S4,0.785714286,0.357142857,0.5,2,2,1,11018.248,10643.356,8436.339,9717.133,9150.08,6669.062,3405.754,3491.441,3300.064,6250.862,5890.57,3890.213,17165.358,16048.737,2338.707,2504.438,2151.661,1773.69,1859.379,1668.001,2790.611,2943.355,2365.721,False,False,True,False,False,False,True,False,False
151,S4,0.928571429,0.357142857,0.5,4,4,4,125612.33834980988,31608.054,30922.919,63532.27164638783,23836.48,23324.334,44583.56873003802,7850.586,7479.271,42759.767684410646,11416.79,10572.863,109096.20115209126,42032.294,7082.679908745247,2939.261,2876.904,5898.350980988593,1771.358,1671.154,12655.215423387095,4551.475,4340.088,True,False,False,False,True,False,False,False,False
1634,S4,0.928571429,0.357142857,0.5,5,4,4,12902.489,8881.687,7288.4,11406.619,7459.413,6009.906,1373.551,1083.771,955.168,9243.072,5166.429,3953.139,16027.734,9459.448,495.274,248.65,285.736,289.777,128.606,160.782,592.977,336.998,9290.846936619717,True,False,False,False,False,False,False,False,True
315,S4,0.785714286,0.357142857,0.5,3,4,4,5814.352,4253.359,3130.502,4636.978,3202.945,2057.448,1522.083,1027.365,831.387,3588.228,2368.038,1587.306,7732.208,5312.451,1015.842,413.299,257.929,691.144,295.948,147.182,1235.044,618.571,432.503,False,False,True,False,False,False,False,True,False
1020,S4,0.785714286,0.357142857,0.5,4,4,4,56394.711,44381.277,42244.334,52670.513,42727.735,41191.396,14390.032,11928.436,10484.618,33051.152,24100.802,24413.956,108935.346,93014.741,3151.699,2447.045,1825.962,1845.83,1427.72,1257.735,3802.334,2831.595,2266.57,False,False,False,False,False,False,True,False,False
1089,S4,0.785714286,0.5,0.5,4,4,4,4983.026,3459.433,4080.915,3861.021,2526.291,2166.734,967.596,806.018,1224.572,1933.465,1190.323,929.099,5507.906,3949.022,269.538,201.424,84.677,161.578,110.074,48.682,546.982,483.959,364.255,False,False,True,False,True,False,False,False,False
174,S3,0.928571429,0.642857143,0.5,2,2,2,90164.96244594594,78496.134,59652.978,42231.76272972973,39216.957,35321.402,28526.612756756756,39047.346,27959.181,31406.53935135135,22558.973,19861.957,52246.46078378379,51814.539,-787.9962972972974,12211.763,9067.73,-2359.1967972972975,11066.636,7138.911,7005.388067567567,25341.615,21809.897,False,False,False,True,True,False,False,False,False
1755,S4,0.785714286,0.357142857,0.5,2,1,3,11063.935,10259.62,8472.597,9837.635,9043.596,7443.529,5853.015,5185.211,4185.679,4153.84,4038.204,3430.964,16877.828,13606.186,920.532,1143.0,142.369,667.807,804.024,81.359,1191.776,1407.607,376.207,False,False,True,False,False,False,True,False,False
1661,S4,0.785714286,0.928571429,0.357142857,4,4,4,1203104.983,1067885.582,908562.105,498065.647,450905.869,379268.356,288891.119,237793.55,205036.88,480591.326,405811.791,356537.311,1230505.332,997766.184,26085.614,43880.286,70385.602,21083.735,30352.117,47675.687,78026.236,88529.967,105815.336,False,False,True,False,False,False,True,False,False
601,S5,0.357142857,0.5273597811491109,0.357142857,1,3,4,78002.273,72269.491,48361.552,69974.275,55715.973,31453.161,40341.532,22419.463,18667.852,28494.844,36751.699,16066.9,112259.697,70097.001,33731.534,6718.186,1794.346,23444.732,4027.851,1078.592,34901.315,7640.923,2694.306,False,False,True,False,False,False,False,False,True
228,S4,0.928571429,0.4992673992666667,0.357142857,4,4,4,11912.882,11412.771,11114.787,7443.906,6813.551,6397.448,1812.58,1736.681,1708.772,6956.153,6075.967,6132.513,16492.762,14326.876,359.207,189.665,625.2,215.185,97.089,427.371,927.471,699.315,965.743,False,True,False,False,False,True,False,False,False
892,S4,0.785714286,0.5,0.357142857,4,4,5,84725.27000546448,10277.353,7605.617,49114.43432513661,7386.552,4966.715,30380.33081693989,1595.968,1037.99,36294.25451639345,6423.62,4663.055,128322.42044808745,36631.176,5509.93537978142,294.068,105.464,4401.0814043715845,108.204,58.104,9368.34388150289,717.411,174.904,False,False,False,False,False,False,False,True,False
1629,S4,0.785714286,0.5,0.357142857,5,5,5,15543.541,10107.866,10022.905,13554.993,8441.539,8844.155,919.674,751.773,821.572,12340.614,8327.052,8052.289,12812.743,5297.171,218.188,312.292,283.764,261.411,143.805,116.997,553.72,570.714,425.777,False,False,True,False,False,False,False,False,True
621,S5,0.214285714,0.5,0.357142857,5,5,5,56433.685,48617.968,39917.366,18808.223,17492.934,12979.244,11959.848,11749.27,12048.554,29611.351,22501.088,15074.675,44689.05,42751.604,1417.978,1102.64,838.02,210.583,107.702,203.987,3883.961,3320.463,3111.535,False,False,True,False,False,False,False,False,True
927,S4,0.928571429,0.5,0.357142857,4,4,6,75326.167,61601.139,75995.926,58841.099,44358.49,57863.158,13070.66,9252.014,7957.198,54598.246,45120.399,60109.826,149770.922,171174.748,6326.882,5004.887,-6929.732,3413.781,2388.675,-5958.906,8475.872,6529.236,4462.555,False,False,False,False,False,False,False,True,False
1344,S4,0.785714286,0.5,0.357142857,1,2,1,70123.148,57863.359,51631.443,46405.288,33509.467,31329.798,56493.693,50902.39,45461.297,13479.265,6846.061,6018.451,25295.047,22034.654,8683.591,6778.591,7277.707,5591.302,5441.093,5746.877,9820.451,7848.342,7763.935,False,False,True,False,False,False,False,True,False
261,S5,0.357142857,0.5,0.357142857,3,3,3,20944.194,21317.197,19074.979,10662.323,10199.208,9364.27,13861.456,13326.642,11354.389,5145.334,5536.953,6859.291,13965.962,11486.193,860.293,667.964,391.285,594.814,395.547,174.036,1956.417,1301.032,1000.654,False,False,True,False,False,True,False,False,False
